experiment,path,bytes,status,actual_sha256
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84655/continual_3/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84655/continual_3/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84655/continual_4/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84655/continual_4/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_1/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_1/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_2/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_2/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_3/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_3/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_4/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84656/continual_4/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_1/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_1/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_2/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_2/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_3/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_3/checkpoints/last.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_4/checkpoints/best.pt,3017364,ok,
adfc2_swat_sequential_n5_oldmask,adfc2_swat_sequential_n5_oldmask/84657/continual_4/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85192/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85192/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85192/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85192/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85192/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85193/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85193/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85193/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85193/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85193/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85194/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85194/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85194/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85194/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1,adfc2_swat_window_W1/85194/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84661/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84661/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84661/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84661/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84661/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84662/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84662/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84662/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84662/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84662/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84663/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84663/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84663/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84663/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W1_oldmask,adfc2_swat_window_W1_oldmask/84663/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85195/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85195/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85195/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85195/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85195/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85196/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85196/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85196/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85196/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85196/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85197/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85197/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85197/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85197/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2,adfc2_swat_window_W2/85197/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84664/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84664/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84664/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84664/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84664/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84665/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84665/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84665/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84665/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84665/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84666/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84666/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84666/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84666/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W2_oldmask,adfc2_swat_window_W2_oldmask/84666/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85198/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85198/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85198/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85198/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85198/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85199/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85199/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85199/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85199/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85199/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85200/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85200/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85200/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85200/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3,adfc2_swat_window_W3/85200/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84667/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84667/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84667/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84667/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84667/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84668/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84668/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84668/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84668/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84668/merged/checkpoints/best.pt,3012948,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84669/baseline/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84669/baseline/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84669/finetune_0/checkpoints/best.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84669/finetune_0/checkpoints/last.pt,3017364,ok,
adfc2_swat_window_W3_oldmask,adfc2_swat_window_W3_oldmask/84669/merged/checkpoints/best.pt,3012948,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102291/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102292/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_opcm_scale,aeft_psm_opcm_scale/102293/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102294/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102295/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_became,aeft_psm_sum_became/102296/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102288/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102289/merged/checkpoints/best.pt,2932692,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/baseline/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/baseline/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/finetune_0/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/finetune_0/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/finetune_1/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/finetune_1/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/finetune_2/checkpoints/best.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/finetune_2/checkpoints/last.pt,2937108,ok,
aeft_psm_sum_scale,aeft_psm_sum_scale/102290/merged/checkpoints/best.pt,2932692,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/baseline/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/baseline/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/finetune_0/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/finetune_0/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/finetune_1/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/finetune_1/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/finetune_2/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/finetune_2/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84470/merged/checkpoints/best.pt,2877076,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/baseline/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/baseline/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/finetune_0/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/finetune_0/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/finetune_1/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/finetune_1/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/finetune_2/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/finetune_2/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_25/merged/checkpoints/best.pt,2877076,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/baseline/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/baseline/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/finetune_0/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/finetune_0/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/finetune_1/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/finetune_1/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/finetune_2/checkpoints/best.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/finetune_2/checkpoints/last.pt,2881492,ok,
basefrac_etth1_03,basefrac_etth1_03/84478_26/merged/checkpoints/best.pt,2877076,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/baseline/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/baseline/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/finetune_0/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/finetune_0/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/finetune_1/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/finetune_1/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/finetune_2/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/finetune_2/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84470/merged/checkpoints/best.pt,2877076,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/baseline/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/baseline/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/finetune_0/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/finetune_0/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/finetune_1/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/finetune_1/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/finetune_2/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/finetune_2/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_27/merged/checkpoints/best.pt,2877076,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_28/baseline/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_28/baseline/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_28/finetune_0/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_28/finetune_0/checkpoints/last.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_28/finetune_1/checkpoints/best.pt,2881492,ok,
basefrac_etth1_07,basefrac_etth1_07/84478_28/finetune_1/checkpoints/last.pt,2881492,ok,
